participant_id,block_num,dynamic,static,av,sv,as,trial,state,response,rt,correct
02,3,False,True,False,True,False,8,ss,s,0.2670290470123291,True
02,3,False,True,False,True,False,9,ss,k,0.9992198944091797,False
02,3,False,True,False,True,False,10,ss,k,1.8297770023345947,False
02,3,False,True,False,True,False,11,ss,s,0.27577805519104004,True
02,3,False,True,False,True,False,12,sv,k,1.0557408332824707,True
02,3,False,True,False,True,False,13,ss,s,0.6844470500946045,True
02,3,False,True,False,True,False,14,ss,s,0.2637519836425781,True
02,3,False,True,False,True,False,15,ss,s,0.2764701843261719,True
02,3,False,True,False,True,False,16,ss,s,0.608504056930542,True
02,3,False,True,False,True,False,17,ss,s,0.6070370674133301,True
02,3,False,True,False,True,False,18,ss,s,0.5257861614227295,True
02,3,False,True,False,True,False,19,ss,k,1.1040148735046387,False
02,3,False,True,False,True,False,20,ss,s,0.29840087890625,True
02,3,False,True,False,True,False,21,sv,s,0.46978306770324707,False
02,3,False,True,False,True,False,22,ss,s,0.23376703262329102,True
02,3,False,True,False,True,False,23,ss,s,0.3111691474914551,True
02,3,False,True,False,True,False,24,sv,s,0.2898430824279785,False
02,3,False,True,False,True,False,25,ss,s,0.6050689220428467,True
02,3,False,True,False,True,False,26,sv,s,0.5557901859283447,False
02,3,False,True,False,True,False,27,ss,k,0.828402042388916,False
02,3,False,True,False,True,False,28,ss,s,0.818411111831665,True
02,3,False,True,False,True,False,29,ss,k,2.2002289295196533,False
02,3,False,True,False,True,False,30,ss,s,0.3590967655181885,True
02,3,False,True,False,True,False,31,sv,s,0.35178685188293457,False
02,3,False,True,False,True,False,32,ss,s,0.6324541568756104,True
02,3,False,True,False,True,False,33,sv,s,0.7257590293884277,False
02,3,False,True,False,True,False,34,ss,s,0.5758419036865234,True
02,3,False,True,False,True,False,35,sv,s,0.5437350273132324,False
02,3,False,True,False,True,False,36,ss,s,0.8490099906921387,True
02,3,False,True,False,True,False,37,ss,k,0.21375203132629395,False
02,3,False,True,False,True,False,38,ss,s,0.1004481315612793,True
02,3,False,True,False,True,False,39,ss,s,0.2790341377258301,True
02,3,False,True,False,True,False,40,sv,s,1.059067964553833,False
02,4,True,False,False,False,True,1,ss,s,1.4079580307006836,True
02,4,True,False,False,False,True,2,ss,s,0.7023739814758301,True
02,4,True,False,False,False,True,3,as,s,0.569155216217041,False
02,4,True,False,False,False,True,4,ss,s,2.137054920196533,True
02,4,True,False,False,False,True,5,ss,s,0.570267915725708,True
02,4,True,False,False,False,True,6,as,k,0.41037893295288086,True
02,4,True,False,False,False,True,7,ss,s,0.4971449375152588,True
02,4,True,False,False,False,True,8,as,s,0.34046006202697754,False
02,4,True,False,False,False,True,9,ss,s,0.8298110961914062,True
02,4,True,False,False,False,True,10,ss,k,0.3875138759613037,False
02,4,True,False,False,False,True,11,ss,s,0.5390479564666748,True
02,4,True,False,False,False,True,12,as,k,1.2444491386413574,True
02,4,True,False,False,False,True,13,ss,s,0.19383502006530762,True
02,4,True,False,False,False,True,14,ss,s,0.2730238437652588,True
02,4,True,False,False,False,True,15,ss,s,0.2850360870361328,True
02,4,True,False,False,False,True,16,ss,s,0.4404458999633789,True
02,4,True,False,False,False,True,17,as,k,0.30185794830322266,True
02,4,True,False,False,False,True,18,ss,s,0.45638012886047363,True
02,4,True,False,False,False,True,19,as,s,0.22112393379211426,False
02,4,True,False,False,False,True,20,ss,s,0.7951171398162842,True
02,4,True,False,False,False,True,21,ss,s,0.2744131088256836,True
02,4,True,False,False,False,True,22,as,k,0.36649298667907715,True
02,4,True,False,False,False,True,23,ss,s,0.21440505981445312,True
02,4,True,False,False,False,True,24,ss,s,0.5011460781097412,True
02,4,True,False,False,False,True,25,as,s,0.23168396949768066,False
02,4,True,False,False,False,True,26,ss,s,0.2938380241394043,True
02,4,True,False,False,False,True,27,ss,s,0.19304394721984863,True
